"19-05-2024 21:50:00",13681,12.78,0.40,0.46,1.31
"19-05-2024 22:00:00",13682,13.24,0.39,0.48,1.30
"19-05-2024 22:10:00",13683,14.23,0.38,0.49,1.30
"19-05-2024 22:20:00",13684,15.06,0.38,0.51,1.29
"19-05-2024 22:30:00",13685,15.85,0.37,0.51,1.39
"19-05-2024 22:40:00",13686,15.37,0.39,0.49,1.28
"19-05-2024 22:50:00",13687,14.38,0.39,0.49,1.20
"19-05-2024 23:00:00",13688,15.56,0.37,0.49,1.21
"19-05-2024 23:10:00",13689,15.17,0.38,0.51,1.30
"19-05-2024 23:20:00",13690,16.44,0.36,0.49,1.31
"19-05-2024 23:30:00",13691,17.25,0.36,0.47,1.41
"19-05-2024 23:40:00",13692,17.34,0.37,0.46,1.28
"19-05-2024 23:50:00",13693,17.73,0.36,0.48,1.31
"20-05-2024 00:00:00",13694,16.05,0.37,0.49,1.33
"20-05-2024 00:10:00",13695,17.06,0.37,0.50,1.22
"20-05-2024 00:20:00",13696,18.76,0.38,0.52,1.27
"20-05-2024 00:30:00",13697,18.09,0.40,0.50,1.25
"20-05-2024 00:40:00",13698,18.45,0.40,0.49,1.20
"20-05-2024 00:50:00",13699,18.28,0.39,0.49,1.27
"20-05-2024 01:00:00",13700,20.06,0.39,0.49,1.39
"20-05-2024 01:10:00",13701,19.34,0.38,0.48,1.50
"20-05-2024 01:20:00",13702,17.74,0.39,0.48,1.57
"20-05-2024 01:30:00",13703,16.73,0.40,0.50,1.71
"20-05-2024 01:40:00",13704,17.07,0.39,0.48,1.69
"20-05-2024 01:50:00",13705,17.09,0.39,0.47,1.71
"20-05-2024 02:00:00",13706,18.34,0.39,0.46,1.68
"20-05-2024 02:10:00",13707,19.04,0.40,0.48,1.79
"20-05-2024 02:20:00",13708,17.87,0.39,0.50,1.66
"20-05-2024 02:30:00",13709,18.83,0.40,0.50,1.67
"20-05-2024 02:40:00",13710,19.06,0.38,0.50,1.68
"20-05-2024 02:50:00",13711,18.16,0.36,0.51,1.55
"20-05-2024 03:00:00",13712,19.39,0.36,0.51,1.60
"20-05-2024 03:10:00",13713,18.63,0.34,0.53,1.65
"20-05-2024 03:20:00",13714,18.26,0.35,0.51,1.65
"20-05-2024 03:30:00",13715,19.79,0.34,0.49,1.75
"20-05-2024 03:40:00",13716,18.56,0.35,0.50,1.77
"20-05-2024 03:50:00",13717,18.25,0.34,0.49,1.64
"20-05-2024 04:00:00",13718,19.12,0.32,0.48,1.75
"20-05-2024 04:10:00",13719,17.32,0.32,0.48,1.59
"20-05-2024 04:20:00",13720,16.07,0.31,0.50,1.71
"20-05-2024 04:30:00",13721,16.42,0.31,0.52,1.84
"20-05-2024 04:40:00",13722,16.18,0.32,0.54,1.88
"20-05-2024 04:50:00",13723,15.75,0.31,0.55,1.72
"20-05-2024 05:00:00",13724,15.61,0.32,0.55,1.60
"20-05-2024 05:10:00",13725,15.75,0.32,0.54,1.50
"20-05-2024 05:20:00",13726,17.08,0.30,0.53,1.43
"20-05-2024 05:30:00",13727,18.69,0.30,0.54,1.55
"20-05-2024 05:40:00",13728,17.27,0.29,0.54,1.61
"20-05-2024 05:50:00",13729,17.17,0.29,0.55,1.65
"20-05-2024 06:00:00",13730,16.73,0.29,0.54,1.68
"20-05-2024 06:10:00",13731,16.90,0.29,0.53,1.83
"20-05-2024 06:20:00",13732,15.97,0.29,0.53,1.66
"20-05-2024 06:30:00",13733,16.09,0.28,0.53,1.57
"20-05-2024 06:40:00",13734,15.88,0.29,0.55,1.62
"20-05-2024 06:50:00",13735,16.53,0.29,0.52,1.76
"20-05-2024 07:00:00",13736,16.28,0.29,0.53,1.73
"20-05-2024 07:10:00",13737,16.84,0.28,0.52,1.69
"20-05-2024 07:20:00",13738,16.44,0.29,0.53,1.69
"20-05-2024 07:30:00",13739,16.63,0.28,0.50,1.58
"20-05-2024 07:40:00",13740,18.11,0.27,0.52,1.50
"20-05-2024 07:50:00",13741,18.08,0.26,0.53,1.46
"20-05-2024 08:00:00",13742,17.56,0.26,0.54,1.33
"20-05-2024 08:10:00",13743,18.37,0.27,0.55,1.43
"20-05-2024 08:20:00",13744,20.07,0.27,0.54,1.41
"20-05-2024 08:30:00",13745,18.69,0.27,0.53,1.47
"20-05-2024 08:40:00",13746,18.18,0.28,0.54,1.55
"20-05-2024 08:50:00",13747,19.35,0.27,0.55,1.47
"20-05-2024 09:00:00",13748,18.30,0.27,0.55,1.39
"20-05-2024 09:10:00",13749,18.03,0.26,0.54,1.27
"20-05-2024 09:20:00",13750,18.51,0.26,0.55,1.17
"20-05-2024 09:30:00",13751,18.27,0.26,0.54,1.27
"20-05-2024 09:40:00",13752,17.11,0.26,0.54,1.18
"20-05-2024 09:50:00",13753,18.59,0.26,0.53,1.28
"20-05-2024 10:00:00",13754,20.43,0.27,0.50,1.38
"20-05-2024 10:10:00",13755,20.87,0.28,0.50,1.31
"20-05-2024 10:20:00",13756,20.16,0.27,0.48,1.41
"20-05-2024 10:30:00",13757,20.61,0.27,0.50,1.30
"20-05-2024 10:40:00",13758,22.64,0.27,0.51,1.38
"20-05-2024 10:50:00",13759,21.22,0.27,0.50,1.45
"20-05-2024 11:00:00",13760,19.39,0.28,0.50,1.53
"20-05-2024 11:10:00",13761,19.59,0.29,0.48,1.66
"20-05-2024 11:20:00",13762,20.15,0.29,0.49,1.62
"20-05-2024 11:30:00",13763,19.66,0.29,0.50,1.75
"20-05-2024 11:40:00",13764,18.57,0.30,0.50,1.92
"20-05-2024 11:50:00",13765,16.74,0.31,0.49,1.87
"20-05-2024 12:00:00",13766,16.64,0.30,0.49,1.74
"20-05-2024 12:10:00",13767,16.30,0.31,0.50,1.91
"20-05-2024 12:20:00",13768,15.45,0.31,0.49,1.78
"20-05-2024 12:30:00",13769,15.66,0.32,0.48,1.76
"20-05-2024 12:40:00",13770,14.14,0.31,0.50,1.63
"20-05-2024 12:50:00",13771,13.73,0.31,0.48,1.52
"20-05-2024 13:00:00",13772,14.35,0.30,0.49,1.58
"20-05-2024 13:10:00",13773,15.68,0.31,0.48,1.69
"20-05-2024 13:20:00",13774,15.66,0.31,0.48,1.52
"20-05-2024 13:30:00",13775,15.42,0.31,0.46,1.39
"20-05-2024 13:40:00",13776,14.06,0.31,0.47,1.38
"20-05-2024 13:50:00",13777,14.08,0.29,0.47,1.46
"20-05-2024 14:00:00",13778,14.05,0.30,0.48,1.37
"20-05-2024 14:10:00",13779,14.47,0.29,0.48,1.48
"20-05-2024 14:20:00",13780,15.08,0.29,0.47,1.54
"20-05-2024 14:30:00",13781,15.99,0.30,0.48,1.54
"20-05-2024 14:40:00",13782,15.66,0.30,0.50,1.45
"20-05-2024 14:50:00",13783,16.85,0.31,0.49,1.35
"20-05-2024 15:00:00",13784,18.24,0.30,0.49,1.22
"20-05-2024 15:10:00",13785,17.54,0.31,0.49,1.29
"20-05-2024 15:20:00",13786,17.74,0.30,0.50,1.20
"20-05-2024 15:30:00",13787,18.83,0.29,0.48,1.30
"20-05-2024 15:40:00",13788,19.67,0.28,0.49,1.18
"20-05-2024 15:50:00",13789,20.63,0.27,0.48,1.08
"20-05-2024 16:00:00",13790,22.65,0.26,0.46,1.14
"20-05-2024 16:10:00",13791,20.93,0.27,0.47,1.15
"20-05-2024 16:20:00",13792,19.93,0.28,0.46,1.20
"20-05-2024 16:30:00",13793,20.54,0.28,0.47,1.09
"20-05-2024 16:40:00",13794,21.04,0.28,0.47,1.07
"20-05-2024 16:50:00",13795,19.57,0.27,0.47,0.98
"20-05-2024 17:00:00",13796,18.39,0.27,0.48,1.00
"20-05-2024 17:10:00",13797,18.12,0.28,0.47,1.09
"20-05-2024 17:20:00",13798,16.54,0.28,0.45,1.05
"20-05-2024 17:30:00",13799,15.67,0.27,0.45,1.00
"20-05-2024 17:40:00",13800,16.64,0.27,0.45,0.94
"20-05-2024 17:50:00",13801,16.24,0.28,0.44,1.02
"20-05-2024 18:00:00",13802,15.48,0.27,0.42,1.09
"20-05-2024 18:10:00",13803,16.59,0.27,0.40,1.11
"20-05-2024 18:20:00",13804,17.17,0.28,0.39,1.14
"20-05-2024 18:30:00",13805,16.12,0.28,0.41,1.11
"20-05-2024 18:40:00",13806,17.32,0.28,0.41,1.05
"20-05-2024 18:50:00",13807,16.36,0.27,0.43,0.97
"20-05-2024 19:00:00",13808,16.57,0.27,0.45,1.03
"20-05-2024 19:10:00",13809,17.25,0.26,0.44,1.03
"20-05-2024 19:20:00",13810,16.50,0.25,0.45,1.11
"20-05-2024 19:30:00",13811,17.78,0.26,0.46,1.17
"20-05-2024 19:40:00",13812,17.54,0.26,0.46,1.10
"20-05-2024 19:50:00",13813,16.26,0.25,0.45,1.18
"20-05-2024 20:00:00",13814,15.32,0.25,0.45,1.25
"20-05-2024 20:10:00",13815,14.31,0.25,0.45,1.33
"20-05-2024 20:20:00",13816,13.29,0.24,0.47,1.38
"20-05-2024 20:30:00",13817,13.85,0.24,0.49,1.35
"20-05-2024 20:40:00",13818,14.80,0.24,0.48,1.31
"20-05-2024 20:50:00",13819,14.17,0.23,0.47,1.37
"20-05-2024 21:00:00",13820,13.63,0.22,0.46,1.38
"20-05-2024 21:10:00",13821,12.53,0.22,0.46,1.39
"20-05-2024 21:20:00",13822,12.88,0.22,0.47,1.28
"20-05-2024 21:30:00",13823,12.10,0.21,0.46,1.37
"20-05-2024 21:40:00",13824,11.91,0.20,0.45,1.32
"20-05-2024 21:50:00",13825,12.01,0.20,0.45,1.19
"20-05-2024 22:00:00",13826,13.12,0.19,0.46,1.28
"20-05-2024 22:10:00",13827,12.64,0.20,0.48,1.16
"20-05-2024 22:20:00",13828,13.66,0.20,0.50,1.23
"20-05-2024 22:30:00",13829,14.90,0.20,0.50,1.16
"20-05-2024 22:40:00",13830,14.01,0.21,0.48,1.09
"20-05-2024 22:50:00",13831,13.91,0.22,0.46,1.07
"20-05-2024 23:00:00",13832,12.54,0.22,0.46,1.09
"20-05-2024 23:10:00",13833,13.33,0.21,0.45,1.18
"20-05-2024 23:20:00",13834,12.80,0.21,0.45,1.25
"20-05-2024 23:30:00",13835,11.98,0.20,0.46,1.19
"20-05-2024 23:40:00",13836,12.68,0.20,0.46,1.28
"20-05-2024 23:50:00",13837,11.82,0.20,0.47,1.23
"21-05-2024 00:00:00",13838,11.11,0.20,0.47,1.15
"21-05-2024 00:10:00",13839,10.89,0.20,0.48,1.23
"21-05-2024 00:20:00",13840,9.88,0.20,0.47,1.22
"21-05-2024 00:30:00",13841,9.42,0.20,0.48,1.24
"21-05-2024 00:40:00",13842,9.37,0.21,0.46,1.12
"21-05-2024 00:50:00",13843,9.90,0.22,0.46,1.07
"21-05-2024 01:00:00",13844,8.91,0.23,0.44,1.14
"21-05-2024 01:10:00",13845,8.73,0.23,0.45,1.09
"21-05-2024 01:20:00",13846,9.54,0.23,0.45,1.06
"21-05-2024 01:30:00",13847,9.90,0.22,0.46,0.99
"21-05-2024 01:40:00",13848,9.35,0.22,0.47,1.07
"21-05-2024 01:50:00",13849,10.02,0.23,0.48,0.99
"21-05-2024 02:00:00",13850,9.58,0.23,0.49,0.91
"21-05-2024 02:10:00",13851,9.81,0.22,0.51,0.96
"21-05-2024 02:20:00",13852,9.58,0.23,0.49,0.95
"21-05-2024 02:30:00",13853,9.75,0.22,0.48,0.91
"21-05-2024 02:40:00",13854,9.67,0.21,0.47,0.97
"21-05-2024 02:50:00",13855,9.62,0.21,0.46,0.89
"21-05-2024 03:00:00",13856,8.84,0.22,0.47,0.82
"21-05-2024 03:10:00",13857,8.63,0.22,0.46,0.82
"21-05-2024 03:20:00",13858,9.38,0.22,0.44,0.80
"21-05-2024 03:30:00",13859,8.78,0.22,0.46,0.74
"21-05-2024 03:40:00",13860,8.08,0.23,0.45,0.78
"21-05-2024 03:50:00",13861,8.68,0.22,0.47,0.82
"21-05-2024 04:00:00",13862,8.58,0.22,0.48,0.77
"21-05-2024 04:10:00",13863,8.18,0.22,0.49,0.79
"21-05-2024 04:20:00",13864,7.59,0.21,0.51,0.79
"21-05-2024 04:30:00",13865,6.99,0.20,0.49,0.81
"21-05-2024 04:40:00",13866,6.92,0.20,0.49,0.85
"21-05-2024 04:50:00",13867,6.87,0.20,0.51,0.93
"21-05-2024 05:00:00",13868,7.49,0.21,0.53,0.86
"21-05-2024 05:10:00",13869,7.38,0.20,0.51,0.79
"21-05-2024 05:20:00",13870,8.08,0.21,0.52,0.82
"21-05-2024 05:30:00",13871,8.39,0.22,0.50,0.83
"21-05-2024 05:40:00",13872,8.48,0.21,0.51,0.85
"21-05-2024 05:50:00",13873,9.17,0.20,0.52,0.79
"21-05-2024 06:00:00",13874,9.18,0.20,0.51,0.82
"21-05-2024 06:10:00",13875,8.65,0.21,0.49,0.85
"21-05-2024 06:20:00",13876,8.47,0.21,0.51,0.85
"21-05-2024 06:30:00",13877,8.10,0.22,0.51,0.80
"21-05-2024 06:40:00",13878,7.78,0.22,0.53,0.81
"21-05-2024 06:50:00",13879,8.04,0.22,0.54,0.77
"21-05-2024 07:00:00",13880,7.99,0.23,0.53,0.79
"21-05-2024 07:10:00",13881,8.54,0.23,0.53,0.78
"21-05-2024 07:20:00",13882,8.91,0.23,0.54,0.76
"21-05-2024 07:30:00",13883,8.57,0.24,0.52,0.79
"21-05-2024 07:40:00",13884,8.58,0.24,0.53,0.85
"21-05-2024 07:50:00",13885,8.46,0.24,0.52,0.90
"21-05-2024 08:00:00",13886,8.27,0.24,0.50,0.97
"21-05-2024 08:10:00",13887,8.79,0.24,0.52,0.88
"21-05-2024 08:20:00",13888,9.10,0.24,0.50,0.81
"21-05-2024 08:30:00",13889,8.37,0.25,0.49,0.87
"21-05-2024 08:40:00",13890,8.75,0.25,0.51,0.96
"21-05-2024 08:50:00",13891,8.57,0.25,0.54,1.04
"21-05-2024 09:00:00",13892,8.94,0.24,0.56,1.00
"21-05-2024 09:10:00",13893,9.16,0.24,0.56,0.96
"21-05-2024 09:20:00",13894,8.62,0.23,0.53,1.05
"21-05-2024 09:30:00",13895,8.77,0.23,0.52,1.09
"21-05-2024 09:40:00",13896,8.97,0.23,0.52,1.18
"21-05-2024 09:50:00",13897,8.95,0.22,0.54,1.17
"21-05-2024 10:00:00",13898,9.41,0.21,0.55,1.13
"21-05-2024 10:10:00",13899,9.64,0.22,0.55,1.15
"21-05-2024 10:20:00",13900,8.85,0.22,0.55,1.24
"21-05-2024 10:30:00",13901,9.21,0.22,0.56,1.18
"21-05-2024 10:40:00",13902,8.43,0.21,0.58,1.24
"21-05-2024 10:50:00",13903,7.67,0.21,0.60,1.30
"21-05-2024 11:00:00",13904,7.73,0.21,0.63,1.17
"21-05-2024 11:10:00",13905,7.99,0.21,0.62,1.12
"21-05-2024 11:20:00",13906,7.94,0.21,0.62,1.10
"21-05-2024 11:30:00",13907,7.80,0.21,0.65,1.14
"21-05-2024 11:40:00",13908,8.07,0.22,0.68,1.19
"21-05-2024 11:50:00",13909,8.39,0.22,0.70,1.07
"21-05-2024 12:00:00",13910,8.85,0.22,0.67,1.01
"21-05-2024 12:10:00",13911,9.33,0.23,0.64,1.06
"21-05-2024 12:20:00",13912,9.01,0.24,0.67,0.97
"21-05-2024 12:30:00",13913,8.38,0.23,0.70,1.02
"21-05-2024 12:40:00",13914,7.72,0.23,0.70,1.00
"21-05-2024 12:50:00",13915,7.69,0.22,0.73,0.94
"21-05-2024 13:00:00",13916,7.31,0.22,0.77,0.97
"21-05-2024 13:10:00",13917,6.96,0.21,0.76,1.01
"21-05-2024 13:20:00",13918,7.65,0.22,0.73,1.00
"21-05-2024 13:30:00",13919,8.39,0.22,0.71,1.06
"21-05-2024 13:40:00",13920,7.93,0.22,0.74,1.07
"21-05-2024 13:50:00",13921,8.32,0.23,0.73,1.10
"21-05-2024 14:00:00",13922,8.94,0.22,0.76,1.14
"21-05-2024 14:10:00",13923,9.63,0.23,0.76,1.16
"21-05-2024 14:20:00",13924,9.38,0.23,0.77,1.12
"21-05-2024 14:30:00",13925,8.71,0.23,0.77,1.02
"21-05-2024 14:40:00",13926,8.07,0.24,0.80,1.00
"21-05-2024 14:50:00",13927,8.22,0.24,0.82,1.05
